202,979.75,77.75,30.055
203,979.35,68.85,31.805
204,978.55,55.4,33.08
205,977.45,48.65,33.495
206,976.4,45.6,34.56
207,975.45,42.8,34.85
208,974.9,42.25,34.85
209,974.75,43.6,34.19
210,975.3,50.2,32.28
211,976.55,47.25,31.37
212,977.35,57.05,29.855
213,977.95,64.7,28.92
214,978.2,65.9,28.755
215,978.4,68.25,27.715
216,978.15,68.75,27.185
217,977.95,62.2,26.06
218,977.7,75.95,25.355
219,977.75,81,24.375
220,977.7,86.6,23.175
221,978.1,90.15,22.48
222,978.9,90.8,21.52
223,979.65,78.1,21.965
224,980.25,62.75,24.485
225,980.5,43.1,26.695
226,980.15,31.05,29.23
227,979.7,32.8,31.745
228,978.55,29.2,33.575
229,977.45,23.9,35.035
230,976.1,19.95,35.7
231,975.1,18.8,35.945
232,974.65,17.8,35.265
233,974.65,19.6,33.695
234,975.3,22.05,31.375
235,976.2,24.9,28.595
236,977,28.4,26.68
237,977.7,30.55,25.84
238,978.05,32.45,25.09
239,978.3,32.2,24.545
240,978.15,31,24.215
241,977.85,33.8,22.835
242,977.6,35.9,21.94
243,977.45,36.95,21.505
244,977.55,41.25,20.03
245,977.85,38.85,20.815
246,978.7,42.4,19.02
247,979.5,45.25,20.09
248,979.9,36,24.705
249,980.25,28.7,26.415
250,980.3,25.45,29.52
251,980.05,24.1,31.64
252,978.85,21.75,33.955
253,977.7,19.75,34.6
254,976.7,18.35,35.225
255,975.85,17.55,35.315
256,975.3,16.8,34.85
257,975.35,18.05,33.42
258,975.95,20.65,31.065
259,976.55,20.6,29.85
260,977.55,25.05,26.87
261,978.5,28.55,26.135
262,979.05,30.5,25.1
263,979.4,28.4,25.295
264,979.2,30.45,23.535
265,978.75,35.3,23.35
266,978.35,38.75,22.05
267,978.25,41.15,22.01
268,977.95,37.1,21.84
269,978,40.55,20.52
270,978.45,44.45,20.165
271,979.3,42.15,21.19
272,979.95,37.15,23.775
273,980.55,31.25,26
274,980.7,26.05,28.93
275,980.3,21.15,31.6
276,979.25,18.75,33.38
277,978.25,17.7,33.77
278,977.15,16.65,34.68
279,976.35,16.3,34.585
280,976.2,16.25,34.15
281,976.35,18.2,32.295
282,977.05,20.7,29.345
283,977.85,22.45,27.93
284,978.75,25.1,27
285,979.65,27.6,25.66
286,980.1,31.1,24.46
287,979.9,29.85,24.46
288,979.75,29.5,24.085
289,979.4,31.5,23.025
290,978.9,34.05,22.33
291,978.9,36.15,21.605
292,978.85,36.7,21.25
293,979.05,37.35,20.915
294,979.45,37.75,20.58
295,980.3,37.6,21.655
296,980.85,31.9,24.96
297,981.25,25.6,27.21
298,981.2,24,29.24
299,980.7,25.15,31.05
300,979.85,23.1,32.655
301,979,18.75,33.77
302,977.85,17.75,34.36
303,977.05,16.9,34.425
304,976.85,16.65,34.47
305,977.15,18.6,33.055
306,977.75,26.25,29.54
307,978.55,30.6,27.9
308,979.45,33.7,27.025
309,980.3,36.25,26.205
310,980.7,37.6,25.66
311,980.75,36.9,25.21
312,980.6,36.65,25.175
313,980.2,39.8,23.88
314,979.85,44,22.765
315,979.6,40.3,24.05
316,979.85,45.8,22.72
317,980.1,50.85,22.06
318,980.65,57.9,21.69
319,981.65,71.45,22
320,982.7,70.9,22.895
321,983.2,75.2,25.22
322,983.3,76.9,27.125
323,982.8,67.6,30.195
324,981.55,53.1,32.075
325,980.3,40.6,33.965
326,979.25,33.75,34.535
327,978.15,29.55,34.94
328,977.65,30.65,34.295
329,977.8,32,33.655
330,978.35,36.7,30.7
331,979.25,43.05,28.905
332,980.35,43.2,28.62
333,981.4,45.7,27.42
334,981.95,53.6,26.265
335,981.85,52.35,26.39
336,981.8,53.6,25.76
337,981.4,55.75,26.035
338,981.15,57.45,24.845
339,981.3,64.1,23.555
340,981.2,72.45,24.365
341,981.5,84.65,24.04
342,982.45,87.75,23.48
343,983.6,90.8,23.77
344,984.4,92.05,24.4
345,984.8,86.85,27.04
346,984.45,75.3,29.365
347,983.4,58.1,31.355
348,981.9,45.8,33
349,980.45,40.05,34.43
350,979.2,27.2,36.32
351,978.15,23.9,36.175
352,977.8,24.9,35.705
353,977.85,21.7,34.535
354,978.25,20.55,31.82
355,979.1,23.4,29.27
356,979.85,27.35,28.31
357,980.55,30.45,27.775
358,980.9,29.55,27.27
359,981.1,31.5,26.29
