162,981.65,66.75
163,980.95,70
164,980.65,77.15
165,981.55,80.2
166,981.55,81.7
167,981.75,96.5
168,981.4,98.65
169,981.25,99.15
170,981.05,99.2
171,980.7,99.25
172,980.4,99.4
173,980.05,99.3
174,979.05,99.15
175,977.95,98.7
176,977.2,96.65
177,976.45,88.1
178,976.15,81.5
179,976,75.75
180,976.6,68.05
181,977.75,63.3
182,978.3,60.45
183,978.65,56.7
184,980,53.2
185,981.45,57
186,980.15,70.75
187,980.75,77.55
188,979.85,79.9
189,978.8,81.3
190,979.25,83.15
191,979.65,84.4
192,980.2,84.7
193,980.75,86.7
194,981.45,88.8
195,981.35,90.75
196,981,92.65
197,980.65,93.6
198,979.7,94.05
199,978.65,92.1
200,977.7,85.8
201,976.95,78.85
202,976.35,71.55
203,976.65,61.95
204,977.35,56.85
205,979.25,51.8
206,978.6,48.7
207,979.95,46.85
208,980.85,45
209,980.35,51.05
210,979.95,59.5
211,979.8,65.35
212,979.4,66.85
213,979.35,67.8
214,979.45,72.7
215,979.9,75.95
216,980.35,78.65
217,980.7,78.7
218,981.35,81.95
219,982.1,82.3
220,981.9,83.15
221,981.35,84.6
222,980.6,85.9
223,979.55,86.6
224,978.5,85.8
225,977.55,81.4
226,976.8,75.45
227,976.7,69.85
228,977.9,66.1
229,978.95,63.1
230,980,61.4
231,980.35,59.05
232,980.5,57.95
233,981.1,59.85
234,981.1,65.7
235,980.5,70.85
236,979.65,74.8
237,979.25,75.7
238,979.25,77.95
239,979.25,85.05
240,979.65,88.25
241,980.25,89.85
242,980.9,90.55
243,982.65,91.95
244,981.95,92.55
245,981.65,93.35
246,982.55,94.05
247,982.55,93.25
248,982.75,88.75
249,982.4,82.65
250,982.25,81.45
251,982.05,80.5
252,981.7,75.05
253,981.4,69.7
254,981.05,65.35
255,980.05,63.35
256,978.95,61.4
257,978.2,66.1
258,977.45,72.9
259,977.15,71.7
260,977,76.6
261,977.6,81.45
262,978.75,84.95
263,979.3,86.85
264,979.65,88.4
265,981,89.75
266,982.45,91.35
267,981.15,92
268,981.75,91.95
269,980.85,92.4
270,979.8,93.2
271,980.25,92.75
272,980.65,85.85
273,981.2,78.9
274,981.75,74.95
275,982.45,71.6
276,982.35,64.7
277,982,56.25
278,981.65,51.15
279,980.7,47
280,979.65,48.7
281,978.7,53.85
282,977.95,64.05
283,977.35,94.6
284,977.65,98.15
285,978.35,98.8
286,980.25,99.05
287,979.6,97.25
288,980.95,94.45
289,981.85,94.55
290,981.35,92.5
291,980.95,92.4
292,980.8,92.55
293,980.4,94.45
294,980.35,96.7
295,980.45,95.1
296,980.9,92.8
297,981.35,84.45
298,981.7,71.2
299,982.35,70.25
300,983.1,70.45
301,982.9,72.7
302,982.35,72.4
303,981.6,69.75
304,980.55,69.5
305,979.5,71.1
306,978.55,75.8
307,977.8,81.9
308,977.7,86.25
309,978.9,87.8
310,979.95,88.65
311,981,90
312,981.35,90.6
313,981.5,91.15
314,982.1,89.6
315,982.1,91.1
316,981.5,93
317,980.65,94
318,980.25,94.85
319,980.25,94.85
320,980.25,92.85
321,980.65,85.65
322,981.25,79.25
323,981.9,75.55
324,983.65,70.7
325,982.95,65.8
326,982.65,60.75
327,983.55,57.9
328,983.55,55.55
329,983.75,60.3
330,983.4,68.5
331,983.25,83.1
332,983.05,93.85
333,982.7,93.75
334,982.4,94.6
335,982.05,94.45
336,981.05,94.75
337,979.95,95.1
338,979.2,95.25
339,978.45,93.55
340,978.15,93.55
341,978,95.7
342,978.6,96.55
343,979.75,96.25
344,980.3,91.4
345,980.65,83.95
346,982,76.25
347,983.45,70
348,982.15,63.45
349,982.75,61.25
350,981.85,57.95
351,980.8,55.65
352,981.25,54.3
353,981.65,55.35
354,982.2,59.85
355,982.75,66.8
356,983.45,70.8
357,983.35,70.65
358,983,72.35
359,982.65,77.5
360,981.7,83.15
361,980.65,85.85
362,979.7,87.55
363,978.95,89.2
364,978.35,90.6
365,978.65,91.3
366,979.35,91.25
367,981.25,89.15
368,980.6,84.45
369,981.95,79.4
370,982.85,73.8
371,982.35,69.65
372,981.95,64.95
373,981.8,61.15
374,981.4,58.6
375,981.35,57.3
376,981.45,58.15
377,981.9,61.3
378,982.35,65.8
379,982.7,69.5
380,983.35,72.05
381,984.1,74.8
382,983.9,76.3
383,983.35,89.8
384,982.6,92.85
385,981.55,94.9
386,980.5,95.85
387,979.55,96.6
388,978.8,96.8
389,978.7,97
390,979.9,96.8
391,980.95,95.55
392,982,90.2
393,982.35,84.45
394,982.5,79.45
395,983.1,75.1
396,983.1,70.05
397,982.5,64.95
398,981.65,61.3
399,981.25,59.35
400,981.25,58.65
401,981.25,60.25
402,981.65,66.25
403,982.25,74.5
404,982.9,78.05
405,984.65,76.35
406,983.95,81.85
407,983.65,86.95
408,984.55,88.1
409,984.55,89.9
410,984.75,91.3
411,984.4,93.7
412,984.25,93.4
413,984.05,91.2
414,983.7,92.35
415,983.4,93.6
416,983.05,84.75
417,982.05,75.75
418,980.95,71.25
419,980.2,68.35
420,979.45,63.9
421,979.15,63.5
422,979,63.05
423,979.6,62.85
424,980.75,63.25
425,981.3,64.8
426,981.65,69.65
427,983,73.25
428,984.45,75.75
429,983.15,78.55
430,983.75,81
431,982.85,83.85
432,981.8,87.15
433,982.25,90.1
434,982.65,90.25
435,983.2,92.55
436,983.75,93.6
437,984.45,94.65
438,984.35,95.55
439,984,94.8
440,983.65,89.8
441,982.7,84.2
442,981.65,79
443,980.7,74.2
444,979.95,71.55
445,979.35,68.85
446,979.65,66.45
447,980.35,64.95
448,982.25,64.65
449,981.6,66.15
450,982.95,71.75
451,983.85,77.95
452,983.35,81.25
453,982.95,81.7
454,982.8,82.75
455,982.4,84.2
456,982.35,87.65
457,982.45,90.65
458,982.9,92.6
459,983.35,94.35
460,983.7,95.1
461,984.35,95.3
462,985.1,95
463,984.9,93.75
464,984.35,90.85
465,983.6,86.2
466,982.55,79.95
467,981.5,76.95
468,980.55,70.05
469,979.8,67.2
470,979.7,63.4
471,980.9,60.4
472,981.95,63.35
473,983,66.25
474,983.35,70.3
475,983.5,71.65
476,984.1,74.05
477,984.1,77.1
478,983.5,80.25
479,982.65,77.7
480,982.25,86.55
481,982.25,87.85
482,982.25,88.55
483,982.65,88.95
484,983.25,89.65
485,983.9,91.6
486,985.65,91.75
487,984.95,90.6
488,984.65,84.6
489,985.55,78.75
490,985.55,71.95
491,985.75,68.05
