982.8,77.35,25.96
982.9,80.1,25.125
982.65,83.1,24.025
982.3,87,23.11
981.7,89.2,22.575
981.25,90.3,22.705
980.9,90,22.5
981.1,90.45,22.095
981.4,92.15,21.56
981.75,94.65,21.415
982.5,96.2,22.145
983.45,95.3,23.835
983.95,93.75,24.305
983.85,92.8,25.15
983.15,86.35,27.88
982,73.7,29.65
980.6,64.15,30.91
979.7,50.8,31.37
979.3,49.55,31.17
979.15,47.75,30.935
979.5,48.4,29.22
979.95,59.85,26.185
980.5,60.35,26.28
981.45,65.5,25.515
981.9,67.55,24.265
982.1,73.8,23.705
982.15,77.45,23.715
982.1,78.1,22.825
981.65,79.8,22.73
981.2,81.7,22.48
980.95,82.65,22.23
980.65,84.55,21.855
980.8,88.15,21.795
981.35,92.35,22.045
982.2,93.75,22.63
983.05,94,23.135
983.5,95.1,23.595
983.4,92.1,26.34
982.6,80.8,29.08
981.5,68.4,30.015
980.45,61.35,30.37
979.5,58.95,30.775
978.95,53.05,31.71
978.95,52.85,30.91
979.3,57.6,29.48
979.95,64.25,27.915
980.9,67.9,27.79
981.75,70.3,27.36
982.45,73.25,26.5
982.7,77.95,25.66
982.5,82.25,24.91
982.55,85.2,24.46
982.35,88.65,23.625
981.85,90.85,23.21
981.6,92.75,23.15
981.85,93.55,23.115
981.9,94,22.82
982.3,94.5,22.395
982.95,95.15,23.085
983.8,93.85,24.85
983.75,86.8,27.51
983.25,79.65,28.57
982.6,73.6,29.45
981.5,68.25,30.585
980.5,60.75,31.7
979.65,56.4,32.28
979.25,55.4,32.02
979.05,53.75,31.815
979.55,54.35,30.775
980.25,61.65,28.1
980.75,66.2,27.21
981.7,65.6,26.855
982.4,68.3,25.6
982.75,68.5,25.48
982.7,70.6,24.91
982.45,79.45,24.185
981.75,74.35,24.29
981.25,80.9,22.825
981.05,78.65,22.86
981.35,81.2,22.37
981.65,85.2,22.23
982.25,87.65,22.31
982.75,88.2,22.93
983.35,90,24.68
983.6,89.2,25.56
982.9,72.85,28.91
982.15,49.05,30.595
981.4,40.75,32.125
980.3,33.6,33.005
979.4,27.85,34.31
979.1,27.65,33.86
979,28.7,33.07
979.45,32.85,30.78
980.1,44.5,26.9
980.95,47.35,26.44
981.95,49.55,26.33
982.55,56.85,24.51
982.65,68.7,24.195
982.3,70.15,25.065
982.2,69.6,23.905
982,76.75,22.37
981.9,80.15,21.975
981.95,87.4,22.205
982.2,93.85,21.855
982.7,95.45,22.13
983.5,96.4,22.25
984.2,97.1,22.54
984.85,96,25.29
984.8,84.95,27.75
984.2,70.5,29.565
983.35,52.35,31.09
982.3,41.35,32.135
981.2,38.9,33.25
980.15,34.45,34.535
979.6,27.85,34.465
979.45,24,34.07
979.9,27.75,31.43
