286,979,82.7
287,978.9,83.2
288,978.55,85
289,978.35,86.3
290,978.35,88.35
291,978.25,90.6
292,978.5,92.85
293,979.3,94.1
294,979.85,94.75
295,980.45,95.6
296,981.45,94.4
297,981.45,87.85
298,981.05,82.9
299,980.7,77.9
300,980.55,79.15
301,980.3,91.75
302,978.35,91.9
303,977.5,88.7
304,977.6,87.3
305,977.8,88.65
306,977.4,91.4
307,978,93.8
308,978.65,93.3
309,979.2,94.1
310,979.4,94.65
311,979.15,95.05
312,978.85,95.15
313,978.4,94.85
314,977.95,95.95
315,977.6,97.35
316,978.25,97.85
317,979.45,98
318,980.1,98
319,981.05,97
320,981.4,92.35
321,981.8,89.45
322,981.7,82.05
323,980.75,74.1
324,979.35,72.35
325,978.15,68
326,977.2,65.85
327,976.5,65.2
328,976.05,63.45
329,976.35,64
330,977.05,70
331,977.95,76.9
332,978.9,79.9
333,980.7,88.4
334,980.75,95.15
335,980.95,95.9
336,980.75,96.6
337,980.3,97.2
338,980.4,97.35
339,980.25,97.4
340,980.4,97.5
341,980.75,97.55
342,981,97.75
343,981.7,97.85
344,982.65,96.65
345,983.45,93.05
346,983.45,88.05
347,982.8,83
348,981.6,77.2
349,980.25,71.55
350,979.25,66.05
351,978.25,63.4
352,977.95,61.2
353,978.25,64.6
354,979.55,73.75
355,981.35,92.5
356,982.15,95.3
357,983.9,96.1
358,984.45,96.7
359,983.9,96.9
360,983.1,97.3
361,982.15,97.6
362,981.65,97.75
363,981.4,97.7
364,981.45,98
365,981.75,98.2
366,982.15,98.5
367,983.6,98.7
368,984.25,97.5
369,983.05,87.75
370,982.3,79.2
371,981.55,73.2
372,980.6,70.8
373,979.5,66.55
374,979.1,65.85
375,978.7,65.3
376,978.95,72.75
377,979.35,78.75
378,979.75,81.75
379,980.3,84.25
380,981,86.4
381,981.7,88.3
382,982.25,90.85
383,982.3,88.9
384,981.75,87.85
385,981.1,87.5
386,980.45,90.1
387,980.45,92.25
388,980.65,94
389,980.95,95.2
390,981.3,96.15
391,981.6,94.35
392,982.15,87.25
393,982.1,82.7
394,981.9,74.55
395,981.4,71.7
396,980.6,66.2
397,979.35,62.85
398,978.35,60.1
399,977.5,59.85
400,977,61.35
401,976.85,59.85
402,977.4,67.05
403,978.6,81.35
404,979.2,89.5
405,979.85,88.85
406,980.3,90.5
407,980.5,91.15
408,980.2,91.05
409,979.75,93.1
410,979.2,93.3
411,978.65,94.45
412,978.8,95.65
413,979.5,96.4
414,980.3,96.8
415,980.75,96.3
416,981.4,92.5
417,981.3,86
418,980.75,80.95
419,980.3,76
420,979.75,71.75
421,978.95,66.35
422,978.1,62.55
423,977.55,60.95
424,977.15,61.8
425,977.25,62.35
426,977.45,67.25
427,978.2,73.4
428,978.65,77.5
429,979.2,79.9
430,980,80.6
431,980.5,82.35
432,980.65,85.2
433,980.35,89.3
434,980.1,92.35
435,979.85,94.05
436,979.85,94.9
437,980.05,95.2
438,980.45,94.8
439,981,94.25
440,981.4,90.4
441,981.5,86.25
442,981.4,81.6
443,981.1,76.4
444,980.5,73.2
445,979.4,68.05
446,978.1,64.25
447,977.55,63.2
448,977.55,64.05
449,977.95,66.7
450,977.7,71.9
451,977.9,76.75
452,979,80.5
453,980.3,83.35
454,980.85,86.95
455,981.1,89.7
456,981.15,91.95
457,981,93.65
458,980.8,94.5
459,980.55,94.95
460,980.45,94.5
461,980.8,94.85
462,981.25,94.6
463,981.6,94.05
464,982.2,91.75
465,982.45,86.85
466,982.5,80.6
467,982,73.65
468,981.35,69.9
469,980.5,66.75
470,979.45,63.8
471,978.25,61.6
472,977.9,63.35
473,978,69
474,979,75.15
475,979.6,79.95
476,980.25,81.85
477,981.1,85.75
478,981.85,86.95
479,982.6,88.35
480,982.05,91.8
481,980.6,92.55
482,979.7,93.95
483,979.3,94.6
484,979.8,95.8
485,979.85,96.25
486,980.45,96.85
487,981.1,96.75
488,981.45,92.95
489,981.75,85.95
490,981.95,80.65
491,982.2,78.25
492,981.5,74.45
493,980.55,72.9
494,979.4,73.1
495,978.65,72.1
496,978.35,69.85
497,978.05,69.4
498,978.1,74.1
499,978.45,78.25
500,979.25,80.3
501,980.05,82.25
502,980.55,85
503,980.85,87.6
504,980.55,90
505,980.3,91.75
506,979.8,93.35
507,979.15,94.7
508,979.45,95.7
509,980.1,96.3
510,980.45,96.8
511,981.2,96.3
512,982.05,94.45
513,982.3,90.5
514,982.4,88.15
515,981.8,82.8
516,980.9,77.8
517,979.95,72.9
518,979,69.35
519,978.15,68.25
520,977.55,70.05
521,977.25,73.1
522,977.55,78.1
523,978.45,82.75
524,979.1,85.15
525,979.55,88.85
526,979.95,90.3
527,980,90.4
528,980,89.65
529,979.95,92.25
530,979.75,93.9
531,979.25,94.9
532,979.2,95.3
533,979.6,95.8
534,979.95,95.95
535,980.35,95
536,980.9,95.1
537,981.05,88.9
538,980.9,81.2
539,980.4,75.55
540,979.7,69.9
541,978.65,66.4
542,977.3,62.25
543,977.3,67.4
544,978.2,81.5
545,978.45,83.4
546,979.5,85.1
547,980,86
548,980.1,87.25
549,980.1,88.35
550,980.65,89.9
551,980.85,90.9
552,980.7,93.05
553,980.1,93.85
554,979.7,94.65
555,979.15,96.1
556,979.2,97.3
557,979.25,97.9
558,979.9,98.1
559,980.9,97.75
560,981.55,94.65
561,982,86.7
562,981.95,80.4
563,981.45,75.7
564,980.65,68.9
565,979.6,67.75
566,978.4,65.9
567,977.5,64.15
568,977,63
569,977.15,64.65
570,978.15,76.9
571,979.55,91.6
572,981.1,93.95
573,982,95.65
574,981.95,95.95
575,981.5,96.1
576,980.85,96.6
577,980.65,97.1
578,980.65,97.5
579,980.15,97.8
580,980.75,98.15
581,981,98.45
582,981.25,98.9
583,981.35,98.85
584,981.75,97.35
585,982.05,89.9
586,982.15,85.85
587,981.7,80.7
588,981.35,78
589,980.3,73.6
590,979.2,70.1
591,978.55,66.9
592,978,68.8
593,978.1,68.6
594,978.75,74.65
595,979.7,80.8
596,980.55,87.1
597,981.25,89.55
598,982.1,89.55
599,982.15,90.45
600,981.9,93
601,981.4,95
602,980.8,95.5
603,980.6,95.75
604,980.65,96.1
605,980.75,96.2
606,981.05,96.15
607,981.55,95.6
608,981.7,88.4
609,981.9,77.9
610,981.7,70.4
611,981.4,69.05
612,980.75,67.65
613,979.85,65.85
614,978.8,65.6
615,977.9,66.1
616,977.3,63.1
617,977.2,66.55
618,977.75,71.25
619,978.65,75.8
620,979.3,80.1
621,979.7,82.55
622,980.3,83.9
623,980.4,85.8
624,980.55,88.1
625,980.05,91.75
626,979.65,94.3
627,979.75,95.85
628,979.85,95.55
629,979.95,94.9
630,980.45,94.5
631,981.05,92.4
632,981.7,90.25
633,981.95,84.6
634,981.55,81
635,981.25,75.7
636,980.4,71
637,979.05,67
638,978.05,64.95
639,977.55,62.55
640,977.45,63.4
641,977.35,66.65
642,977.8,70.65
643,978.8,77.65
644,979.65,81.95
645,980.15,87.6
646,980.6,90.65
647,981.05,91.85
648,980.75,93.05
649,980.1,94.2
650,979.65,93.8
651,979.75,93.8
652,979.85,92.55
653,980.35,92.7
654,980.7,91.55
655,981.45,91.15
656,981.8,88.4
657,982,81.85
658,981.85,78.95
659,981.25,76.2
660,980.4,72.05
661,979.35,70.4
662,978.45,66.65
663,977.75,66.05
664,977.55,64.75
665,977.6,65.55
666,978.05,71.35
667,978.7,77.8
668,979.4,80.9
669,979.95,83.6
670,980.35,86.35
671,980.45,89.65
672,980.65,91.6
673,980.1,92
674,979.85,93.1
675,979.55,94.35
676,979.9,95.4
677,980.55,96
678,981.1,96.45
679,981.45,96.25
680,981.8,92.35
681,981.5,83.45
682,980.55,77.05
683,980.4,71.9
684,979.55,69.65
685,978.7,67.5
686,977.85,68.25
687,977.2,69.8
688,977.45,73.2
689,977.6,73.05
690,977.8,75.85
691,978.55,81.1
692,979.4,84
693,979.75,84.6
694,979.9,87.15
695,979.95,89.45
696,979.85,91.5
697,979.7,92.6
698,979.3,93.75
699,979.3,93.05
700,979.2,92.5
701,979.3,92.45
702,979.65,92.65
703,980.2,92.7
704,980.9,89.65
705,981.15,84.15
706,980.7,78.8
707,980.05,73.25
708,979.55,70.4
709,978.85,64.4
710,978.2,62.15
711,977.35,59.85
712,976.85,61.75
713,976.8,63.8
714,977.35,68.8
715,978.35,74.65
716,979.35,78.9
717,980.55,80.45
718,980.75,84.7
719,981.55,89.95
720,981,92.3
721,980.6,92.95
722,979.85,93.05
723,979.7,94
724,980.25,94.65
725,979.7,95.3
726,980.05,96
727,980.95,94.25
728,981.35,90.9
729,981.95,87.9
730,981.85,83.75
731,980.65,76.05
732,979.55,68.55
733,978.3,64.2
734,977.65,65.85
735,976.75,63.3
736,976.55,62.05
737,976.75,65
738,977.4,72.45
739,978,78.15
740,979.2,82.95
741,980.65,87.2
742,981.25,93.3
743,981.7,95.1
