239,982.85,98.9
240,982.7,98.85
241,982.1,98.85
242,982.05,99.05
243,982.35,99.1
244,982.4,99.05
245,982.55,99
246,982.75,99
247,983.4,98.95
248,984.1,98.6
249,984.45,95.2
250,984.3,89.8
251,983.75,84.35
252,982.9,78.6
253,981.85,77.25
254,981.2,76.35
255,980.65,75.55
256,980.35,73.45
257,980.25,75.35
258,980.3,80.6
259,980.6,86.35
260,981.1,89.65
261,981.45,91.3
262,981.65,91.65
263,981.75,93.7
264,982,94.95
265,981.9,96.25
266,982,96.85
267,981.7,97.15
268,981.9,97.15
269,982.55,97.4
270,983.25,97.7
271,983.85,97.2
272,984.3,94.2
273,984.45,84.9
274,984.45,81.5
275,984.05,77.9
276,983.35,73.65
277,982.6,68.25
278,981.6,63.1
279,980.75,62.15
280,980.35,63.9
281,980.2,70.75
282,980.35,74.3
283,980.6,80.1
284,981.3,83
285,982.3,83.8
286,982.6,83.45
287,983,85
288,983,87.15
289,982.9,91.8
290,982.95,94.8
291,983.1,95.55
292,983.3,95.3
293,983.6,95.35
294,984.1,95.6
295,984.5,95.35
296,984.95,93.3
297,985.45,90.05
298,985.25,86.4
299,984.35,82.9
300,983.5,78.6
301,982.9,74.7
302,981.95,70.15
303,981.3,70.4
304,980.8,72.05
305,980.6,71.25
306,980.6,73.45
307,981.1,78.5
308,981.8,84.75
309,982.55,88.2
310,983.25,89
311,983.05,89.1
312,982.6,90.45
313,982.1,91.5
314,982.2,93.2
315,982.1,94.55
316,982.4,95.35
317,982.75,95.2
318,983,95.55
319,983.45,95.3
320,984.1,93.65
321,984.45,91.6
322,984.6,90.95
323,984.1,92.8
324,983.3,95.15
325,982.45,95.95
326,981.3,91.25
327,980.6,88.1
328,980.25,86.4
329,980.35,85.2
330,981.5,87.15
331,982.35,90.95
332,983.8,94.25
333,984.45,98.7
334,983.35,99.55
335,982.6,99.75
336,982.35,99.8
337,982.4,99.85
338,982.25,99.8
339,981.95,99.7
340,981.9,99.8
341,982.3,99.8
342,982.7,99.9
343,983.35,99.95
344,984,99.9
345,984.25,99.1
346,984.05,95.2
347,983.4,88.45
348,982.55,82.45
349,981.9,78.4
350,981.3,76.75
351,980.6,72.85
352,980.45,71.9
353,980.6,74.25
354,981.25,80.5
355,982,85.1
356,982.9,88.7
357,983.6,91.65
358,984,93.45
359,984.3,93.45
360,984.05,94.5
361,983.6,95.1
362,982.85,95.45
363,982.65,95.9
364,982.6,95.95
365,982.65,96.65
366,983.35,97.15
367,983.85,97
368,984.2,93.95
369,984.3,88.95
370,984.5,85.7
371,983.95,82.75
372,983.25,78.05
373,982.7,78.25
374,981.8,73.6
375,981.1,72.8
376,981.4,76.4
377,981.7,85.5
378,981.95,90.95
379,982.85,93.5
380,982.85,96.15
381,982.8,96.9
382,983,97.65
383,983.3,97.9
384,983.1,97.75
385,983.1,97.2
386,983.1,96.8
387,982.9,97.1
388,983.1,97.3
389,983.25,97.75
390,983.6,98.05
391,984.55,97.8
392,984.8,95.4
393,984.8,86.95
394,984.75,80.55
395,984,76.75
396,982.95,73.5
397,982.1,73.05
398,981,71.05
399,980.2,69.75
400,980.05,66.95
401,980,67.85
402,980.4,74.55
403,980.95,80.9
404,981.7,85.95
405,982.55,89.65
406,982.95,91.85
407,983.2,92.9
408,983.25,93.65
409,983.05,94.5
410,982.9,95.55
411,982.9,96.65
412,983.25,96.95
413,983.3,97.25
414,983.75,97.6
415,984.35,97.2
416,984.9,95.6
417,985.1,90.25
418,984.85,86
419,984.25,77.5
420,983.75,74.25
421,982.8,71
422,981.5,67.75
423,980.95,64.5
424,980.5,64
425,980.4,65.1
426,980.55,69.75
427,981.2,76.7
428,981.9,81.65
429,982.35,83.2
430,982.3,82.4
431,982.25,85
432,982.15,86.75
433,982.3,91.4
434,982.4,93.9
435,982.6,94
436,982.9,94.05
437,983.3,93.95
438,983.45,93.75
439,983.9,93.6
440,984.35,91.05
441,984.45,87.65
442,984.75,86.7
443,984.4,85.75
444,983.75,83.3
445,982.9,78.6
446,982.65,73.6
447,981.35,67.6
448,980.95,68.8
449,980.45,69.6
450,980.35,74.25
451,980.8,81.2
452,981.45,85.8
453,981.7,87.55
454,982.2,88.8
455,982.3,91.15
456,982.1,92.55
457,982.2,93.45
458,982.2,94.05
459,982.1,95.2
460,982.1,95.65
461,982.35,95.85
462,982.75,95.9
463,983,94.9
464,983.3,93.05
465,983.45,90.3
466,983.55,84.45
467,983.15,77.55
468,982.5,72.8
469,981.65,69.35
470,981,67.7
471,980.55,64.15
472,980.3,63.45
473,980.4,63.4
474,980.5,69.7
475,980.8,77.15
476,981.2,80.9
477,982,83.3
478,982.9,86.65
479,983.8,89.5
480,983.8,91.95
481,983.55,93.4
482,983,92.7
483,982.85,92.5
484,982.7,92.6
485,983.1,92.95
486,983.85,94.45
487,984.3,93.9
488,984.7,90.35
489,984.7,86.5
490,984.3,82
491,983.85,78.15
492,983.05,71.15
493,982.35,68.35
494,981.6,66.5
495,980.85,63.35
496,980.45,62.9
497,980.55,64.25
498,981.05,68.7
499,981.7,75.25
500,982.95,85.9
501,983.45,88.7
502,983.9,89.15
503,983.6,91.6
504,982.9,93.55
505,982.45,93.9
506,982.25,93.8
507,982.55,93.1
508,982.85,93.45
509,982.95,94.05
510,983.55,94.8
511,984.35,94.45
512,984.85,92.5
513,985.4,88.05
514,985.3,85
515,984.55,82.05
516,983.55,75.15
517,982.2,70.7
518,981.35,70.65
519,980.75,71.8
520,980.15,71.6
521,979.8,70.9
522,980.3,74.85
523,980.75,79.85
524,981.65,83.05
525,981.95,84.85
526,981.7,87.5
527,981.9,88.95
528,982.15,89.8
529,981.85,92.15
530,981.65,95.2
531,981.4,96.75
532,981.2,96.4
533,981.45,96.25
534,982,95.95
535,982.6,95.4
536,982.7,94.7
537,982.8,91.55
538,982.85,88.5
539,982.45,84.2
540,981.6,78.8
541,981.05,78.35
542,980.25,78.95
543,979.55,77.5
544,979.4,75.3
545,979.35,76.6
546,979.85,79.65
547,980.45,84.55
548,981,87.4
549,981.6,88.05
550,982.05,90
551,982.35,92.5
552,982.25,93.2
553,981.95,92.4
554,981.85,92.3
555,981.7,92.8
556,981.5,93.35
557,981.55,93.75
558,981.95,94.7
559,982.3,94.5
560,982.4,92.5
561,982.5,89.6
562,982.35,85.55
563,982.05,82.05
564,981.5,78.35
565,980.75,73.2
566,979.95,69.7
567,979.1,66.25
568,978.5,66.3
569,978.35,69.75
570,978.9,75.15
571,979.5,82
572,980.1,84.6
573,981.4,87.65
574,982.05,90.5
575,982.5,94.25
576,982.25,96.2
577,981.4,95.95
578,980.8,96.35
579,980.6,96.5
580,980.15,96.95
581,980.05,97.4
582,980.75,97.7
583,981.85,97.6
584,982.4,97.05
585,982.45,93.6
586,982.05,90.1
587,981.6,87.4
588,981.15,86.85
589,980.45,86.3
590,980,83.8
591,979.65,80.5
592,979.3,80.3
593,979.5,81.65
594,980,84
595,980.7,87.25
596,981.5,89.4
597,982.1,90.95
598,982,92.8
599,981.75,94.6
600,981.4,95.7
601,981.3,95.3
602,981.55,95.3
603,981.8,95.6
604,982.25,95.85
605,982.6,96.2
